[0.0, 0.0]
[-0.4923652444064026, 0.587042898048166]
[-0.49253832304218764, 0.5860581218409372]
[-0.4927094320361471, 0.5850730014905865]
[-0.4928785707040227, 0.5840875409365721]
[-0.4930457383694354, 0.5831017441197132]
[-0.4932109343638881, 0.5821156149821729]
[-0.4933741580267684, 0.5811291574674444]
[-0.4935354087053511, 0.5801423755203328]
[-0.4936946857548011, 0.5791552730869411]
[-0.49385198853817536, 0.5781678541146544]
[-0.49400731642642626, 0.5771801225521231]
[-0.4941606687984035, 0.5761920823492478]
[-0.49431204504085674, 0.5752037374571637]
[-0.4944614445484384, 0.5742150918282231]
[-0.49460886672370546, 0.5732261494159824]
[-0.4947543109771223, 0.5722369141751842]
[-0.49489777672706303, 0.5712473900617424]
[-0.4950392633998135, 0.570257581032726]
[-0.4951787704295741, 0.5692674910463427]
[-0.49531629725846144, 0.5682771240619248]
[-0.4954518433365111, 0.5672864840399114]
[-0.4955854081216795, 0.5662955749418344]
[-0.4957169910798462, 0.565304400730301]
[-0.4958465916848159, 0.5643129653689788]
[-0.49597420941832093, 0.5633212728225794]
[-0.4960998437700228, 0.5623293270568435]
[-0.4962234942375146, 0.561337132038524]
[-0.4963451603263228, 0.5603446917353706]
[-0.49646484154990944, 0.5593520101161144]
[-0.49658253742967384, 0.5583590911504502]
[-0.49669824749495484, 0.5573659388090234]
[-0.49681197128303217, 0.5563725570634118]
[-0.49692370833912886, 0.5553789498861109]
[-0.4970334582164127, 0.5543851212505176]
[-0.4971412204759982, 0.5533910751309148]
[-0.4972469946869481, 0.552396815502454]
[-0.4973507804262755, 0.5514023463411417]
[-0.4974525772789452, 0.5504076716238218]
[-0.4975523848378755, 0.5494127953281602]
[-0.4976502027039398, 0.548417721432629]
[-0.4977460304859681, 0.5474224539164907]
[-0.497839867800749, 0.5464269967597815]
[-0.49793171427303057, 0.5454313539432963]
[-0.49802156953552223, 0.5444355294485728]
[-0.49810943322889634, 0.5434395272578745]
[-0.4981953050017894, 0.5424433513541762]
[-0.49827918451080333, 0.5414470057211471]
[-0.49836107142050734, 0.5404504943431347]
[-0.4984409654034388, 0.53945382120515]
[-0.49851886614010466, 0.5384569902928505]
[-0.498594773318983, 0.5374600055925247]
[-0.4986686866365238, 0.5364628710910762]
[-0.49874060579715057, 0.5354655907760076]
[-0.49881053051326146, 0.5344681686354043]
[-0.4988784605052301, 0.5334706086579191]
[-0.4989443955014071, 0.5324729148327563]
[-0.49900833523812094, 0.5314750911496549]
[-0.49907027945967913, 0.5304771415988737]
[-0.499130227918369, 0.5294790701711746]
[-0.499188180374459, 0.5284808808578066]
[-0.49924413659619954, 0.5274825776504904]
[-0.4992980963598238, 0.5264841645414026]
[-0.4993500594495488, 0.5254856455231585]
[-0.4994000256575761, 0.5244870245887976]
[-0.49944799478409274, 0.5234883057317661]
[-0.499493966637272, 0.5224894929459027]
[-0.4995379410332743, 0.5214905902254212]
[-0.49957991779624766, 0.5204916015648954]
[-0.49961989675832863, 0.5194925309592423]
[-0.4996578777596429, 0.5184933824037075]
[-0.4996938606483059, 0.5174941598938466]
[-0.49972784528042336, 0.5164948674255128]
[-0.4997598315200922, 0.5154955089948379]
[-0.49978981923940047, 0.514496088598218]
[-0.4998178083184286, 0.5134966102322971]
[-0.4998437986452493, 0.5124970778939507]
[-0.49986779011592825, 0.5114974955802698]
[-0.49988978263452444, 0.510497867288546]
[-0.4999097761130907, 0.5094981970162542]
[-0.49992777047167375, 0.5084984887610376]
[-0.499943765638315, 0.5074987465206912]
[-0.4999577615490503, 0.5064989742931457]
[-0.49996975814791056, 0.5054991760764518]
[-0.49997975538692185, 0.5044993558687638]
[-0.4999877532261056, 0.5034995176683247]
[-0.49999375163347876, 0.5024996654734489]
[-0.4999977505850539, 0.5014998032825072]
[-0.49999975006483943, 0.5004999350939096]
[-0.49999975006483943, 0.49950006490609067]
[-0.4999977505850539, 0.49850019671749296]
[-0.49999375163347876, 0.497500334526551]
[-0.4999877532261056, 0.4965004823316752]
[-0.49997975538692185, 0.4955006441312363]
[-0.49996975814791056, 0.4945008239235483]
[-0.4999577615490503, 0.4935010257068542]
[-0.499943765638315, 0.49250125347930857]
[-0.49992777047167375, 0.491501511238962]
[-0.4999097761130906, 0.49050180298374546]
[-0.49988978263452444, 0.48950213271145393]
[-0.49986779011592825, 0.4885025044197301]
[-0.4998437986452493, 0.4875029221060492]
[-0.4998178083184286, 0.4865033897677026]
[-0.49978981923940047, 0.4855039114017815]
[-0.4997598315200922, 0.48450449100516196]
[-0.49972784528042336, 0.4835051325744872]
[-0.4996938606483059, 0.48250584010615355]
[-0.4996578777596429, 0.48150661759629276]
[-0.49961989675832863, 0.48050746904075753]
[-0.49957991779624766, 0.47950839843510445]
[-0.4995379410332743, 0.47850940977457884]
[-0.499493966637272, 0.4775105070540974]
[-0.49944799478409274, 0.47651169426823403]
[-0.4994000256575761, 0.4755129754112025]
[-0.4993500594495488, 0.47451435447684137]
[-0.4992980963598238, 0.4735158354585975]
[-0.49924413659619954, 0.4725174223495096]
[-0.499188180374459, 0.4715191191421936]
[-0.499130227918369, 0.47052092982882554]
[-0.4990702794596791, 0.46952285840112623]
[-0.49900833523812094, 0.46852490885034503]
[-0.4989443955014071, 0.46752708516724384]
[-0.4988784605052301, 0.466529391342081]
[-0.49881053051326146, 0.4655318313645959]
[-0.4987406057971506, 0.46453440922399253]
[-0.4986686866365238, 0.46353712890892373]
[-0.49859477331898294, 0.46253999440747523]
[-0.49851886614010466, 0.4615430097071496]
[-0.4984409654034388, 0.4605461787948501]
[-0.49836107142050734, 0.4595495056568653]
[-0.49827918451080333, 0.45855299427885304]
[-0.4981953050017894, 0.45755664864582374]
[-0.49810943322889634, 0.4565604727421254]
[-0.49802156953552223, 0.4555644705514274]
[-0.49793171427303057, 0.4545686460567038]
[-0.497839867800749, 0.45357300324021865]
[-0.49774603048596816, 0.45257754608350936]
[-0.4976502027039398, 0.45158227856737093]
[-0.4975523848378755, 0.45058720467183977]
[-0.4974525772789452, 0.44959232837617835]
[-0.4973507804262755, 0.4485976536588584]
[-0.4972469946869481, 0.44760318449754605]
[-0.4971412204759982, 0.4466089248690853]
[-0.4970334582164127, 0.4456148787494822]
[-0.49692370833912886, 0.4446210501138889]
[-0.49681197128303217, 0.4436274429365883]
[-0.49669824749495484, 0.44263406119097676]
[-0.4965825374296739, 0.4416409088495499]
[-0.49646484154990944, 0.44064798988388576]
[-0.4963451603263228, 0.43965530826462923]
[-0.4962234942375146, 0.43866286796147613]
[-0.4960998437700228, 0.43767067294315665]
[-0.49597420941832093, 0.43667872717742073]
[-0.49584659168481593, 0.4356870346310214]
[-0.4957169910798461, 0.43469559926969903]
[-0.49558540812167945, 0.4337044250581655]
[-0.4954518433365111, 0.43271351596008867]
[-0.4953162972584615, 0.43172287593807546]
[-0.4951787704295741, 0.43073250895365744]
[-0.4950392633998135, 0.4297424189672742]
[-0.49489777672706303, 0.42875260993825753]
[-0.4947543109771223, 0.4277630858248157]
[-0.49460886672370546, 0.42677385058401773]
[-0.4944614445484384, 0.42578490817177705]
[-0.4943120450408568, 0.4247962625428364]
[-0.4941606687984034, 0.4238079176507518]
[-0.4940073164264262, 0.42281987744787647]
[-0.4938519885381753, 0.4218321458853452]
[-0.493694685754801, 0.42084472691305874]
[-0.4935354087053511, 0.41985762447966724]
[-0.4933741580267684, 0.4188708425325555]
[-0.493210934363888, 0.4178843850178267]
[-0.49304573836943527, 0.4168982558802865]
[-0.49287857070402263, 0.4159124590634275]
[-0.4927094320361471, 0.41492699850941334]
[-0.49253832304218764, 0.41394187815906264]
[-0.4923652444064026, 0.41295710195183416]
[-0.49219019682092685, 0.41197267382580965]
[-0.49201318098576885, 0.4109885977176797]
[-0.49183419760880825, 0.4100048775627269]
[-0.4916532474057925, 0.40902151729481]
[-0.4914703311003347, 0.4080385208463492]
[-0.49128544942391006, 0.40705589214830934]
[-0.4910986031158533, 0.406073635130185]
[-0.49090979292335557, 0.40509175371998424]
[-0.49071901960146175, 0.4041102518442132]
[-0.4905262839130668, 0.4031291334278597]
[-0.4903315866289134, 0.40214840239437893]
[-0.49013492852758855, 0.4011680626656765]
[-0.4899363103955205, 0.40018811816209343]
[-0.48973573302697543, 0.39920857280239025]
[-0.4895331972240545, 0.3982294305037308]
[-0.48932870379669063, 0.39725069518166767]
[-0.48912225356264527, 0.39627237075012584]
[-0.48891384734750487, 0.39529446112138716]
[-0.4887034859846779, 0.39431697020607465]
[-0.48849117031539147, 0.39333990191313706]
[-0.48827690118868755, 0.3923632601498325]
[-0.48806067946142034, 0.3913870488217142]
[-0.4878425059982522, 0.39041127183261365]
[-0.48762238167165034, 0.3894359330846257]
[-0.48740030736188356, 0.38846103647809244]
[-0.4871762839570184, 0.38748658591158763]
[-0.48695031235291586, 0.3865125852819018]
[-0.4867223934532279, 0.38553903848402615]
[-0.48649252816939315, 0.38456594941113686]
[-0.4862607174206342, 0.38359332195457974]
[-0.48602696213395336, 0.3826211600038548]
[-0.48579126324412897, 0.38164946744659994]
[-0.4855536216937118, 0.38067824816857654]
[-0.48531403843302134, 0.37970750605365317]
[-0.4850725144201418, 0.37873724498379024]
[-0.48482905062091847, 0.37776746883902446]
[-0.48458364800895376, 0.37679818149745364]
[-0.4843363075656032, 0.37582938683522016]
[-0.4840870302799717, 0.3748610887264968]
[-0.4838358171489097, 0.3738932910434706]
[-0.4835826691770087, 0.37292599765632717]
[-0.48332758737659776, 0.3719592124332356]
[-0.48307057276773924, 0.3709929392403333]
[-0.4828116263782246, 0.3700271819417088]
[-0.48255074924357055, 0.369061944399389]
[-0.4822879424070147, 0.3680972304733216]
[-0.48202320691951156, 0.3671330440213604]
[-0.4817565438397281, 0.36616938889925005]
[-0.4814879542340398, 0.3652062689606107]
[-0.48121743917652604, 0.3642436880569214]
[-0.48094499974896626, 0.36328165003750645]
[-0.4806706370408352, 0.3623201587495189]
[-0.4803943521492988, 0.3613592180379255]
[-0.4801161461792099, 0.36039883174549137]
[-0.47983602024310307, 0.35943900371276394]
[-0.4795539754611915, 0.35847973777805897]
[-0.47927001296136135, 0.357521037777444]
[-0.4789841338791677, 0.3565629075447235]
[-0.47869633935783007, 0.3556053509114233]
[-0.47840663054822774, 0.35464837170677604]
[-0.47811500860889494, 0.35369197375770434]
[-0.47782147470601677, 0.3527361608888068]
[-0.47752603001342386, 0.3517809369223426]
[-0.4772286757125883, 0.3508263056782155]
[-0.47692941299261854, 0.3498722709739593]
[-0.47662824305025464, 0.3489188366247222]
[-0.4763251670898636, 0.34796600644325126]
[-0.47602018632343457, 0.34701378423987783]
[-0.4757133019705739, 0.34606217382250204]
[-0.4754045152585003, 0.3451111789965772]
[-0.47509382742204004, 0.3441608035650952]
[-0.47478123970362185, 0.343211051328571]
[-0.4744667533532719, 0.342261926085027]
[-0.474150369628609, 0.3413134316299786]
[-0.4738320897948396, 0.34036557175641896]
[-0.47351191512475255, 0.33941835025480294]
[-0.47318984689871396, 0.33847177091303315]
[-0.4728658864046624, 0.33752583751644416]
[-0.4725400349381033, 0.33658055384778685]
[-0.4722122938021042, 0.3356359236872144]
[-0.47188266430728937, 0.3346919508122667]
[-0.47155114777183443, 0.3337486389978549]
[-0.4712177455214613, 0.3328059920162467]
[-0.47088245888943275, 0.3318640136370513]
[-0.4705452892165471, 0.33092270762720377]
[-0.47020623785113297, 0.3299820777509507]
[-0.4698653061490437, 0.32904212776983494]
[-0.4695224954736521, 0.32810286144268036]
[-0.46917780719584495, 0.32716428252557705]
[-0.4688312426940172, 0.32622639477186555]
[-0.4684828033540672, 0.3252892019321233]
[-0.4681324905693904, 0.32435270775414843]
[-0.46778030574087426, 0.32341691598294525]
[-0.46742625027689216, 0.3224818303607087]
[-0.4670703255932985, 0.3215474546268108]
[-0.46671253311342226, 0.32061379251778366]
[-0.4663528742680618, 0.31968084776730643]
[-0.46599135049547924, 0.31874862410618937]
[-0.46562796324139405, 0.31781712526235895]
[-0.465262713958978, 0.3168863549608435]
[-0.4648956041088489, 0.3159563169237573]
[-0.46452663515906484, 0.31502701487028695]
[-0.4641558085851186, 0.3140984525166756]
[-0.46378312586993137, 0.3131706335762084]
[-0.463408588503847, 0.31224356175919776]
[-0.4630321979846261, 0.31131724077296824]
[-0.4626539558174397, 0.3103916743218416]
[-0.46227386351486377, 0.30946686610712276]
[-0.4618919225968729, 0.3085428198270841]
[-0.46150813459083406, 0.3076195391769513]
[-0.46112250103150076, 0.3066970278488881]
[-0.4607350234610069, 0.3057752895319821]
[-0.4603457034288602, 0.304854327912229]
[-0.4599545424919366, 0.3039341466725191]
[-0.45956154221447365, 0.3030147494926218]
[-0.4591667041680644, 0.3020961400491712]
[-0.45877002993165106, 0.3011783220156515]
[-0.45837152109151846, 0.30026129906238086]
[-0.4579711792412882, 0.29934507485649936]
[-0.4575690059819121, 0.2984296530619523]
[-0.4571650029216654, 0.2975150373394763]
[-0.4567591716761409, 0.29660123134658456]
[-0.45635151386824224, 0.29568823873755207]
[-0.45594203112817716, 0.2947760631634011]
[-0.45553072509345144, 0.2938647082718867]
[-0.45511759740886215, 0.2929541777074821]
[-0.454702649726491, 0.2920444751113641]
[-0.45428588370569783, 0.2911356041213985]
[-0.45386730101311407, 0.2902275683721255]
[-0.4534469033226356, 0.2893203714947447]
[-0.4530246923154167, 0.28841401711710196]
[-0.452600669679863, 0.2875085088636735]
[-0.45217483711162476, 0.286603850355552]
[-0.45174719631358995, 0.2857000452104322]
[-0.4513177489958779, 0.28479709704259615]
[-0.4508864968758316, 0.2838950094628986]
[-0.45045344167801193, 0.28299378607875325]
[-0.45001858513418996, 0.2820934304941179]
[-0.4495819289833402, 0.28119394630947975]
[-0.44914347497163404, 0.28029533712184185]
[-0.44870322485243197, 0.2793976065247073]
[-0.44826118038627744, 0.2785007581080665]
[-0.4478173433408892, 0.27760479545838185]
[-0.44737171549115456, 0.2767097221585734]
[-0.4469242986191222, 0.27581554178800516]
[-0.4464750945139951, 0.2749222579224699]
[-0.44602410497212297, 0.2740298741341753]
[-0.4455713317969958, 0.27313839399173007]
[-0.4451167767992361, 0.27224782106012896]
[-0.4446604417965918, 0.2713581589007389]
[-0.4442023286139291, 0.27046941107128464]
[-0.44374243908322514, 0.2695815811258348]
[-0.44328077504356017, 0.26869467261478697]
[-0.44281733834111114, 0.26780868908485417]
[-0.44235213082914354, 0.2669236340790507]
[-0.44188515436800435, 0.2660395111366773]
[-0.44141641082511457, 0.26515632379330784]
[-0.4409459020749616, 0.2642740755807746]
[-0.44047362999909173, 0.263392770027154]
[-0.4399995964861029, 0.26251241065675324]
[-0.43952380343163694, 0.2616330009900955]
[-0.43904625273837194, 0.2607545445439065]
[-0.43856694631601484, 0.2598770448310996]
[-0.4380858860812937, 0.25900050536076263]
[-0.4376030739579496, 0.25812492963814293]
[-0.4371185118767299, 0.25725032116463437]
[-0.43663220177537965, 0.2563766834377626]
[-0.43614414559863435, 0.2555040199511713]
[-0.4356543452982118, 0.2546323341946082]
[-0.43516280283280473, 0.2537616296539114]
[-0.43466952016807237, 0.2528919098109944]
[-0.4341744992766332, 0.25202317814383374]
[-0.4336777421380568, 0.2511554381264539]
[-0.4331792507388558, 0.25028869322891395]
[-0.43267902707247835, 0.24942294691729344]
[-0.43217707313929943, 0.2485582026536784]
[-0.43167339094661356, 0.24769446389614802]
[-0.4311679825086265, 0.2468317340987604]
[-0.4306608498464472, 0.24597001671153884]
[-0.4301519949880797, 0.2451093151804581]
[-0.42964141996841515, 0.24424963294743068]
[-0.4291291268292231, 0.24339097345029245]
[-0.42861511761914434, 0.24253334012278982]
[-0.42809939439368194, 0.24167673639456558]
[-0.4275819592151932, 0.24082116569114514]
[-0.42706281415288183, 0.23996663143392327]
[-0.4265419612827885, 0.23911313704014878]
[-0.42601940268778393, 0.2382606859229134]
[-0.42549514045756004, 0.23740928149113633]
[-0.4249691766886212, 0.2365589271495512]
[-0.4244415134842764, 0.2357096262986924]
[-0.4239121529546306, 0.23486138233488146]
[-0.42338109721657596, 0.2340141986502132]
[-0.4228483483937841, 0.23316807863254257]
[-0.4223139086166971, 0.23232302566547117]
[-0.4217777800225191, 0.23147904312833328]
[-0.4212399647552077, 0.2306361343961827]
[-0.42070046496546565, 0.22979430283977917]
[-0.4201592828107316, 0.22895355182557434]
[-0.4196164204551724, 0.22811388471569943]
[-0.4190718800696736, 0.22727530486795097]
[-0.41852566383183143, 0.22643781563577756]
[-0.4179777739259435, 0.22560142036826636]
[-0.41742821254300067, 0.22476612241013016]
[-0.41687698188067757, 0.22393192510169302]
[-0.4163240841433245, 0.2230988317788781]
[-0.4157695215419583, 0.2222668457731935]
[-0.4152132962942535, 0.22143597041171945]
[-0.4146554106245335, 0.22060620901709443]
[-0.41409586676376187, 0.21977756490750283]
[-0.4135346669495325, 0.2189500413966598]
[-0.4129718134260622, 0.2181236417938005]
[-0.4124073084441805, 0.21729836940366518]
[-0.4118411542613212, 0.21647422752648635]
[-0.41127335314151314, 0.2156512194579759]
[-0.41070390735537105, 0.2148293484893111]
[-0.4101328191800868, 0.21400861790712258]
[-0.4095600908994201, 0.2131890309934804]
[-0.4089857248036893, 0.21237059102588113]
[-0.4084097231897623, 0.2115533012772347]
[-0.4078320883610476, 0.21073716501585166]
[-0.40725282262748447, 0.20992218550542918]
[-0.4066719283055344, 0.2091083660050391]
[-0.4060894077181714, 0.2082957097691144]
[-0.405505263194873, 0.20748422004743616]
[-0.40491949707161085, 0.20667390008512068]
[-0.40433211169084077, 0.20586475312260608]
[-0.4037431094014946, 0.2050567823956402]
[-0.4031524925589698, 0.20424999113526673]
[-0.40256026352512037, 0.20344438256781303]
[-0.40196642466824756, 0.20263995991487685]
[-0.40137097836309016, 0.20183672639331354]
[-0.40077392699081493, 0.2010346852152228]
[-0.4001752729390074, 0.20023383958793653]
[-0.3995750186016621, 0.19943419271400586]
[-0.3989731663791731, 0.19863574779118773]
[-0.3983697186783244, 0.19783850801243272]
[-0.39776467791228015, 0.1970424765658723]
[-0.3971580465005749, 0.1962476566348052]
[-0.3965498268691045, 0.19545405139768599]
[-0.39594002145011586, 0.1946616640281116]
[-0.39532863268219737, 0.1938704976948086]
[-0.39471566301026945, 0.19308055556162065]
[-0.39410111488557414, 0.1922918407874963]
[-0.39348499076566557, 0.1915043565264753]
[-0.3928672931144006, 0.19071810592767696]
[-0.39224802440192835, 0.18993309213528733]
[-0.39162718710468064, 0.18914931828854634]
[-0.39100478370536196, 0.1883667875217356]
[-0.3903808166929397, 0.18758550296416554]
[-0.38975528856263375, 0.18680546774016296]
[-0.38912820181590707, 0.1860266849690587]
[-0.38849955896045557, 0.18524915776517525]
[-0.3878693625101978, 0.18447288923781405]
[-0.38723761498526527, 0.18369788249124308]
[-0.38660431891199204, 0.1829241406246847]
[-0.3859694768229046, 0.1821516667323025]
[-0.38533309125671217, 0.1813804639031901]
[-0.3846951647582962, 0.1806105352213581]
[-0.3840556998787002, 0.17984188376572155]
[-0.3834146991751198, 0.17907451261008822]
[-0.38277216521089186, 0.17830842482314568]
[-0.38212810055548524, 0.17754362346844965]
[-0.38148250778448967, 0.17678011160441134]
[-0.3808353894796058, 0.17601789228428538]
[-0.380186748228635, 0.17525696855615752]
[-0.3795365866254688, 0.1744973434629327]
[-0.3788849072700783, 0.1737390200423223]
[-0.378231712768504, 0.17298200132683228]
[-0.37757700573284575, 0.17222629034375173]
[-0.37692078878125196, 0.17147189011513966]
[-0.37626306453790903, 0.17071880365781392]
[-0.3756038356330307, 0.16996703398333785]
[-0.3749431047028481, 0.16921658409800966]
[-0.37428087438959884, 0.1684674570028497]
[-0.37361714734151663, 0.16771965569358838]
[-0.37295192621282025, 0.16697318316065435]
[-0.37228521366370365, 0.1662280423891628]
[-0.37161701236032446, 0.1654842363589027]
[-0.37094732497479405, 0.16474176804432597]
[-0.3702761541851666, 0.16400064041453483]
[-0.3696035026754283, 0.16326085643327018]
[-0.3689293731354867, 0.1625224190588998]
[-0.36825376826116, 0.1617853312444064]
[-0.3675766907541659, 0.16104959593737567]
[-0.36689814332211146, 0.16031521607998492]
[-0.3662181286784818, 0.1595821946089909]
[-0.3655366495426293, 0.1588505344557184]
[-0.36485370863976296, 0.15812023854604826]
[-0.36416930870093717, 0.1573913098004058]
[-0.3634834524630408, 0.15666375113374886]
[-0.36279614266878674, 0.1559375654555567]
[-0.3621073820667004, 0.15521275566981796]
[-0.361417173411109, 0.15448932467501914]
[-0.3607255194621304, 0.1537672753641329]
[-0.3600324229856623, 0.1530466106246069]
[-0.35933788675337064, 0.15232733333835147]
[-0.35864191354267916, 0.1516094463817289]
[-0.3579445061367581, 0.15089295262554156]
[-0.3572456673245128, 0.1501778549350205]
[-0.35654539990057293, 0.1494641561698141]
[-0.35584370666528087, 0.1487518591839758]
[-0.3551405904246808, 0.14804096682595416]
[-0.35443605399050787, 0.14733148193858045]
[-0.3537301001801759, 0.14662340735905735]
[-0.35302273181676724, 0.145916745918948]
[-0.35231395172902086, 0.14521150044416437]
[-0.35160376275132077, 0.14450767375495582]
[-0.3508921677236856, 0.14380526866589827]
[-0.3501791694917565, 0.14310428798588282]
[-0.34946477090678607, 0.14240473451810415]
[-0.3487489748256266, 0.1417066110600498]
[-0.3480317841107195, 0.1410099204034887]
[-0.3473132016300826, 0.14031466533445985]
[-0.3465932302572995, 0.13962084863326152]
[-0.3458718728715081, 0.1389284730744401]
[-0.34514913235738903, 0.13823754142677888]
[-0.34442501160515393, 0.13754805645328713]
[-0.3436995135105335, 0.13686002091118832]
[-0.342972640974767, 0.13617343755191047]
[-0.34224439690458963, 0.13548830912107393]
[-0.34151478421222153, 0.1348046383584811]
[-0.3407838058153558, 0.13412242799810492]
[-0.340051464637147, 0.1334416807680787]
[-0.3393177636061993, 0.1327623993906841]
[-0.3385827056565548, 0.13208458658234126]
[-0.33784629372768227, 0.1314082450535978]
[-0.3371085307644645, 0.13073337750911732]
[-0.3363694197171873, 0.13005998664766924]
[-0.33562896354152755, 0.12938807516211784]
[-0.3348871651985406, 0.1287176457394112]
[-0.3341440276546498, 0.12804870106057076]
[-0.33339955388163356, 0.12738124380068075]
[-0.33265374685661386, 0.12671527662887694]
[-0.33190660956204443, 0.12605080220833656]
[-0.33115814498569873, 0.1253878231962675]
[-0.33040835612065744, 0.1247263422438969]
[-0.32965724596529766, 0.12406636199646187]
[-0.32890481752328005, 0.1234078850931981]
[-0.3281510738035369, 0.12275091416732943]
[-0.3273960178202607, 0.12209545184605736]
[-0.3266396525928909, 0.12144150075055041]
[-0.3258819811461032, 0.12078906349593388]
[-0.3251230065097965, 0.12013814269127937]
[-0.3243627317190812, 0.11948874093959409]
[-0.3236011598142671, 0.11884086083781074]
[-0.32283829384085094, 0.11819450497677696]
[-0.32207413684950437, 0.11754967594124491]
[-0.3213086918960618, 0.11690637630986128]
[-0.3205419620415087, 0.11626460865515674]
[-0.31977395035196743, 0.11562437554353494]
[-0.31900465989868765, 0.11498567953526373]
[-0.3182340937580323, 0.114348523184464]
[-0.31746225501146574, 0.11371290903909938]
[-0.3166891467455415, 0.11307883964096652]
[-0.3159147720518898, 0.11244631752568449]
[-0.3151391340272052, 0.11181534522268503]
[-0.3143622357732345, 0.11118592525520211]
[-0.31358408039676394, 0.11055806014026189]
[-0.3128046710096069, 0.10993175238867292]
[-0.3120240107285919, 0.1093070045050161]
[-0.3112421026755488, 0.10868381898763357]
[-0.3104589499772981, 0.10806219832862064]
[-0.30967455576563746, 0.10744214501381441]
[-0.3088889231773291, 0.10682366152278427]
[-0.3081020553540875, 0.10620675032882196]
[-0.3073139554425673, 0.10559141389893176]
[-0.30652462659434904, 0.10497765469382006]
[-0.3057340719659288, 0.10436547516788647]
[-0.3049422947187041, 0.10375487776921341]
[-0.3041492980189618, 0.10314586493955648]
[-0.3033550850378652, 0.1025384391143345]
[-0.3025596589514414, 0.10193260272262006]
[-0.30176302294056895, 0.10132835818712954]
[-0.30096518019096447, 0.10072570792421368]
[-0.3001661338931705, 0.10012465434384774]
[-0.2993658872425425, 0.0995251998496218]
[-0.29856444343923605, 0.09892734683873147]
[-0.2977618056881945, 0.09833109770196807]
[-0.29695797719913464, 0.09773645482370864]
[-0.2961529611865361, 0.09714342058190727]
[-0.2953467608696269, 0.09655199734808526]
[-0.2945393794723712, 0.09596218748732127]
[-0.29373082022345615, 0.09537399335824238]
[-0.2929210863562791, 0.0947874173130142]
[-0.2921101811089347, 0.09420246169733196]
[-0.29129810772420184, 0.09361912885041045]
[-0.2904848694495308, 0.09303742110497547]
[-0.2896704695370302, 0.09245734078725394]
[-0.2888549112434543, 0.09187889021696492]
[-0.2880381978301887, 0.09130207170730961]
[-0.28722033256323926, 0.09072688756496325]
[-0.2864013187132178, 0.09015334009006512]
[-0.28558115955532926, 0.08958143157620953]
[-0.2847598583693585, 0.08901116431043664]
[-0.2839374184396575, 0.08844254057322343]
[-0.2831138430551319, 0.08787556263847426]
[-0.28228913550922796, 0.08731023277351216]
[-0.2814632990999195, 0.08674655323906945]
[-0.2806363371296946, 0.086184526289279]
[-0.2798082529055424, 0.085624154171665]
[-0.2789790497389402, 0.08506543912713425]
[-0.278148730945839, 0.08450838338996625]
[-0.2773172998466519, 0.08395298918780565]
[-0.2764847597662401, 0.0833992587416526]
[-0.27565111403389925, 0.08284719426585382]
[-0.2748163659833471, 0.08229679796809432]
[-0.2739805189527082, 0.08174807204938708]
[-0.2731435762845031, 0.08120101870406626]
[-0.27230554132563334, 0.08065564011977722]
[-0.27146641742736854, 0.0801119384774679]
[-0.2706262079453329, 0.07956991595138033]
[-0.26978491623949186, 0.07902957470904164]
[-0.26894254567413867, 0.0784909169112558]
[-0.26809909961788075, 0.07795394471209466]
[-0.2672545814436265, 0.0774186602588893]
[-0.26640899452857175, 0.07688506569222187]
[-0.26556234225418596, 0.07635316314591625]
[-0.2647146280061994, 0.07582295474703085]
[-0.2638658551745881, 0.07529444261584792]
[-0.2630160271535623, 0.07476762886586749]
[-0.26216514734155166, 0.07424251560379765]
[-0.2613132191411918, 0.07371910492954595]
[-0.2604602459593109, 0.07319739893621165]
[-0.2596062312069159, 0.072677399710077]
[-0.258751178299179, 0.07215910933059883]
[-0.2578950906554239, 0.07164252987040055]
[-0.25703797169911213, 0.07112766339526343]
[-0.25617982485782953, 0.07061451196411889]
[-0.25532065356327277, 0.07010307762903994]
[-0.25446046125123395, 0.06959336243523234]
[-0.2535992513615895, 0.06908536842102779]
[-0.25273702733828474, 0.06857909761787488]
[-0.25187379262932036, 0.06807455205033108]
[-0.25100955068673875, 0.06757173373605474]
[-0.2501443049666102, 0.06707064468579693]
[-0.24927805892901922, 0.06657128690339352]
[-0.24841081603805032, 0.06607366238575707]
[-0.24754257976177452, 0.06557777312286901]
[-0.24667335357223533, 0.0650836210977713]
[-0.24580314094543487, 0.06459120828655898]
[-0.24493194536132037, 0.0641005366583721]
[-0.24405977030376877, 0.06361160817538734]
[-0.24318661926057492, 0.0631244247928111]
[-0.24231249572343633, 0.06263898845887086]
[-0.2414374031879394, 0.06215530111480803]
[-0.2405613451535456, 0.06167336469486969]
[-0.2396843251235773, 0.061193181126301]
[-0.23880634660520392, 0.060714752329337617]
[-0.23792741310942778, 0.06023808021719788]
[-0.2370475281510702, 0.0597631666960753]
[-0.23616669524875727, 0.0592900136651308]
[-0.23528491792490597, 0.058818623016485105]
[-0.23440219970571027, 0.05834899663521162]
[-0.23351854412112563, 0.05788113639932766]
[-0.2326339547048572, 0.057415044179788655]
[-0.23174843499434403, 0.056950721840479335]
[-0.2308619885307454, 0.05648817123820703]
[-0.2299746188589271, 0.05602739422269394]
[-0.2290863295274455, 0.055568392636569285]
[-0.22819712408853593, 0.05511116831536293]
[-0.22730700609809676, 0.054655723087497395]
